type,model_only,preds,human_only,poss,second_label,words,labels,direct_en_translation,type_label
,0,0,0,ADV,0,velmi,0,,
,0,1,0,ADJ,1,vysokou,1,1,c
,0,0,0,NOUN,0,účastí,0,,
,0,0,0,NOUN,0,obyvatelstva,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Taky,0,,
,0,0,0,ADV,0,už,0,,
,0,0,0,VERB,0,umím,0,,
,0,0,0,VERB,0,oškubat,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,vykuchat,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,naporcovat,0,,
,0,0,0,NOUN,0,drůbež,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,dnes,0,,
,0,0,0,AUX,0,jsem,0,,
,0,0,0,ADV,0,poprvé,0,,
,0,0,0,VERB,0,smažila,0,,
,0,0,0,ADJ,0,vepřové,0,,
,0,0,0,NOUN,0,řízky,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Josef,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PRON,0,nás,0,,
,0,0,0,VERB,0,snažil,0,,
,0,0,0,VERB,0,přesvědčit,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,NOUN,0,elektřinu,0,,
,0,0,0,ADV,0,vlastně,0,,
,0,0,1,ADV,1,dohromady,1,,
,0,1,0,ADP,1,na,1,,
,0,0,0,PRON,0,nic,0,,
,0,0,0,VERB,0,nepotřebujeme,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,kromě,0,,
,0,0,0,DET,0,toho,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,předražená,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Plavání,0,,
,0,0,1,PRON,1,se,1,,
,0,0,0,DET,0,mnoho,0,,
,0,0,0,NOUN,0,opic,0,,
,0,0,1,VERB,1,nevěnuje,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADJ,1,Rybařící,1,1,n
,0,0,0,NOUN,0,opice,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Odpověď,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADJ,0,zřejmá,0,,
,0,0,0,PUNCT,0,:,0,,
,0,0,0,ADP,0,kvůli,0,,
,0,0,0,NOUN,0,ropě,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PART,0,Ani,0,,
,0,0,0,NOUN,0,večer,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,příliš,0,,
,0,0,0,VERB,0,nepovedl,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Václav,0,,
,0,0,0,PROPN,0,Antonín,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,ADV,0,nepochybně,0,,
,0,0,0,ADV,0,právem,0,,
,0,0,0,VERB,0,vysloužil,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,ADJ,0,rodových,0,,
,0,0,0,NOUN,0,dějinách,0,,
,0,0,0,NOUN,0,přezdívku,0,,
,0,0,0,ADJ,0,Velký,0,,
,0,0,0,PROPN,0,Prasák,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Nevíme,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PRON,0,co,0,,
,0,0,0,ADV,0,tam,0,,
,0,1,0,ADP,1,za,1,,
,0,0,0,PRON,0,ně,0,,
,0,0,0,ADJ,0,čeští,0,,
,0,0,0,NOUN,0,exportéři,0,,
,0,0,0,VERB,0,nakupovali,0,,
,0,0,0,PUNCT,0,;,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,PART,0,fakt,0,,
,0,0,0,ADV,0,třeba,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,NUM,0,deset,0,,
,0,0,0,NOUN,0,lidí,0,,
,0,1,0,ADP,1,za,1,,
,0,0,0,NOUN,0,den,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADP,0,ve,0,,
,0,0,0,PROPN,0,Veselí,0,,
,0,0,0,ADV,0,víc,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Předpovědi,0,,
,0,0,0,ADJ,0,dalšího,0,,
,0,0,0,NOUN,0,dění,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Súdánu,0,,
,0,0,0,AUX,0,jsou,0,,
,0,0,0,ADV,0,jen,0,,
,0,1,0,NOUN,1,věštěním,1,1,c
,0,1,0,ADP,1,z,1,1,c
,0,1,0,ADJ,1,křišťálové,1,1,c
,0,1,0,NOUN,1,koule,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADV,0,Tak,0,,
,0,0,0,VERB,0,plav,0,,
,0,0,0,CCONJ,0,a,0,,
,1,1,0,AUX,0,bud,0,,
,0,0,0,ADJ,0,rád,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,AUX,0,jsme,0,,
,0,0,0,PRON,0,tě,0,,
,0,0,0,VERB,0,nesežrali,0,,
,0,0,0,PUNCT,0,!,0,,
,1,1,0,ADP,0,V,0,,
,0,0,0,NOUN,0,zemi,0,,
c,1,1,0,VERB,1,obíhala,0,1,c
,0,0,0,ADJ,0,celá,0,,
,0,1,0,NOUN,1,řada,1,0,c
,0,0,0,ADJ,0,směnných,0,,
,0,0,1,NOUN,1,prostředků,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,užívaných,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,ADJ,0,všeobecné,0,,
,0,0,0,ADJ,0,hodnotové,0,,
,0,0,0,NOUN,0,ekvivalenty,0,,
,0,0,0,ADJ,0,nabízených,0,,
,0,0,0,NOUN,0,zboží,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADJ,0,Milý,0,,
,0,0,0,NOUN,0,kapříku,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,přejeme,0,,
,0,0,0,PRON,0,ti,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,_,0,aby,0,,
,0,0,0,PRON,0,ses,0,,
,0,0,0,ADV,0,tu,0,,
,0,0,0,VERB,0,měl,0,,
,0,0,0,ADV,0,moc,0,,
,0,0,0,ADV,0,krásně,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,našel,0,,
,0,0,0,AUX,0,sis,0,,
,0,0,0,ADV,0,tu,0,,
,0,0,0,ADJ,0,nové,0,,
,0,0,0,NOUN,0,kamarády,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,popřál,0,,
,0,0,0,NOUN,0,rybě,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,ADJ,0,dojemnou,0,,
,0,0,0,NOUN,0,vážností,0,,
,0,0,0,NOUN,0,syn,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Další,0,,
,0,0,0,NOUN,0,otázka,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,kterou,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,musíme,0,,
,0,1,0,VERB,1,položit,1,0,c
,0,0,0,CCONJ,0,a,0,,
,0,1,0,VERB,1,najít,1,1,c
,0,1,0,ADP,1,na,1,,
,0,0,0,PRON,0,ni,0,,
,0,0,0,NOUN,0,odpověď,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,1,VERB,1,zní,1,0,c
,0,0,0,ADV,0,takto,0,,
,0,0,0,PUNCT,0,:,0,,
,0,0,0,ADV,0,proč,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,ADV,0,nyní,0,,
,0,0,0,ADJ,0,reálná,0,,
,0,0,0,NOUN,0,naděje,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,ADJ,0,mírové,0,,
,0,0,0,NOUN,0,ukončení,0,,
,0,0,0,NOUN,0,konfliktu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,který,0,,
,0,0,0,VERB,0,trval,0,,
,0,0,0,NUM,0,půl,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,ADV,0,Především,0,,
,0,0,0,ADP,0,kvůli,0,,
,0,0,0,PRON,0,němu,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,NOUN,0,tradici,0,,
,0,0,0,PROPN,0,Vánoc,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,tu,0,,
,0,0,0,ADJ,0,poloviční,0,,
,0,1,0,NOUN,1,mrtvolu,1,0,n
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,každoročně,0,,
,0,1,0,ADP,1,s,1,,
,0,0,0,NOUN,0,odporem,0,,
,0,0,1,VERB,1,resuscitoval,1,0,n
,0,0,0,PUNCT,0,:,0,,
,1,1,0,ADP,0,za,0,,
,0,0,0,ADJ,0,jediné,0,,
,0,0,0,NOUN,0,odpoledne,0,,
,0,0,0,VERB,0,nakoupil,0,,
,0,0,0,NOUN,0,dárky,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,uklidil,0,,
,0,0,0,ADV,0,jakž,0,,
,0,0,0,ADV,0,takž,0,,
,0,0,0,NOUN,0,byt,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,koupil,0,,
,0,0,0,NOUN,0,pár,0,,
,0,0,0,ADJ,0,smrkových,0,,
,0,0,0,NOUN,0,větví,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,strčil,0,,
,0,0,0,PRON,0,je,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,NOUN,0,vázy,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,vyštrachal,0,,
,0,0,0,DET,0,několik,0,,
,0,0,0,ADJ,0,zaprášených,0,,
,0,0,0,NOUN,0,ozdob,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NUM,0,dvě,0,,
,0,0,0,NUM,0,tři,0,,
,0,0,0,ADJ,0,použitelné,0,,
,0,0,0,NOUN,0,svíčky,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Potom,0,,
,0,0,0,ADV,0,lstivě,0,,
,0,0,0,VERB,0,dodal,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,_,0,kdybychom,0,,
,0,0,0,NOUN,0,Kostku,0,,
,1,1,0,ADP,0,pro,0,,
,0,0,1,NOUN,1,muflony,1,1,n
,1,1,0,VERB,0,uzavřeli,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,můžeme,0,,
,0,0,0,VERB,0,bydlet,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,kde,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,PRON,0,nám,0,,
,0,0,0,VERB,0,zlíbí,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Vzdušní,0,,
,0,0,0,NOUN,0,akrobaté,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,1,VERB,1,nechodí,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Vybalil,0,,
,0,0,0,NOUN,0,kapra,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,volnou,0,,
,0,0,0,NOUN,0,rukou,0,,
,0,0,0,VERB,0,objal,0,,
,0,0,0,NOUN,0,chlapce,0,,
,0,0,0,ADP,0,kolem,0,,
,0,0,0,NOUN,0,pasu,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,společně,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,naklonili,0,,
,0,0,0,ADP,0,nad,0,,
,0,0,0,ADJ,0,černou,0,,
,0,0,0,NOUN,0,hladinu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Elektřinu,0,,
,0,0,0,CCONJ,0,sice,0,,
,0,0,0,VERB,0,zachránil,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,ADJ,0,Bendova,0,,
,0,0,0,NOUN,0,půjčka,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,opět,0,,
,0,0,0,ADV,0,výrazně,0,,
,0,1,0,VERB,1,scvrkla,1,0,n
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Dítě,0,,
,0,0,0,ADV,0,okamžitě,0,,
,0,0,0,VERB,0,zvážnělo,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,nervózně,0,,
,0,0,0,VERB,0,vzhlédlo,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,NOUN,0,otci,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,šak,0,,
,0,0,0,VERB,0,nemusí,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,VERB,0,možem,0,,
,0,0,0,VERB,0,jít,0,,
,0,0,0,CCONJ,0,aj,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,PROPN,0,Veselí,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,NOUN,0,cukrárny,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADV,0,Ráno,0,,
,0,0,0,PRON,0,nám,0,,
,0,0,0,VERB,0,přijeli,0,,
,1,1,0,VERB,0,odpojit,0,,
,0,0,0,NOUN,0,elektřinu,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,protože,0,,
,0,0,0,VERB,0,nemáme,0,,
,0,0,0,ADJ,0,zaplacené,0,,
,0,0,0,NOUN,0,účty,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,INTJ,0,Raz,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NUM,0,dva,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,NUM,0,tři,0,,
,0,0,0,PUNCT,0,!,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,zvolal,0,,
,0,0,0,CCONJ,0,a,0,,
,1,1,0,ADP,0,s,0,,
,0,0,0,ADJ,0,okázalým,0,,
,0,0,0,NOUN,0,rozmachem,0,,
,0,0,0,VERB,0,hodil,0,,
,0,0,0,NOUN,0,kapra,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,NOUN,0,vody,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,Oblíbenou,0,,
,0,0,0,NOUN,0,disciplínou,0,,
,0,1,0,ADP,1,mezi,1,,
,0,0,0,NOUN,0,opicemi,0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,NOUN,0,skok,0,,
,0,1,0,ADP,1,do,1,,
,0,0,0,NOUN,0,dálky,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Nevím,0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,NOUN,0,bída,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,1,1,0,NOUN,0,hlad,0,,
,0,0,0,ADP,0,za,0,,
,0,0,1,NOUN,1,dveřmi,1,0,c
,0,0,0,ADV,0,určitě,0,,
,0,0,1,VERB,1,nestojí,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,ADP,0,u,0,,
,0,0,0,NUM,0,jednoho,0,,
,0,0,1,ADP,1,z,1,,
,0,0,0,ADJ,0,početných,0,,
,0,0,0,NOUN,0,stánků,0,,
,0,0,0,VERB,0,vypil,0,,
,0,0,0,NUM,0,dva,0,,
,0,0,0,NOUN,0,kelímky,0,,
,0,0,0,ADJ,0,svařeného,0,,
,0,0,0,NOUN,0,vína,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,1,VERB,1,vydal,1,0,c
,0,0,0,PRON,0,se,0,,
,0,0,0,ADV,0,domů,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,PROPN,1,Súdán,1,1,x
,0,0,0,PRON,0,se,0,,
,0,1,0,VERB,1,chystá,1,1,x
,0,0,0,PRON,0,nám,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADJ,0,mezinárodnímu,0,,
,0,0,0,NOUN,0,společenství,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,1,ADV,1,pěkně,1,,
,0,1,0,VERB,1,spočítat,1,0,c
,0,0,0,NOUN,0,cynismus,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,krize,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,které,0,,
,0,0,0,ADV,0,mnohdy,0,,
,0,0,0,PART,0,spíše,0,,
,0,1,0,ADP,1,z,1,,
,0,0,0,NOUN,0,rezignace,0,,
,0,0,0,SCONJ,0,než,0,,
,0,0,0,ADJ,0,jiného,0,,
,0,0,0,NOUN,0,důvodu,0,,
,0,0,0,VERB,0,považujeme,0,,
,0,1,0,ADP,1,za,1,,
,0,0,0,ADJ,0,neřešitelné,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,0,ADV,0,Určitě,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,vzpamatuje,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,DET,0,jeho,0,,
,0,0,0,NOUN,0,pohled,0,,
,0,0,0,VERB,0,nedokázal,0,,
,0,1,0,VERB,1,snést,1,0,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,DET,0,Někteří,0,,
,0,0,0,ADJ,0,opičí,0,,
,0,0,1,NOUN,1,atleti,1,1,n
,0,0,0,AUX,0,jsou,0,,
,0,0,0,PART,0,např,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADJ,0,výborní,0,,
,0,0,1,NOUN,1,sprinteři,1,1,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,NOUN,0,skoky,0,,
,0,1,0,ADP,1,do,1,,
,0,0,0,NOUN,0,dálky,0,,
,0,0,0,CCONJ,0,či,0,,
,0,0,0,NOUN,0,plavání,0,,
,0,0,0,PRON,0,jim,0,,
,0,0,0,ADV,0,moc,0,,
,1,1,0,VERB,0,nejde,0,,
,0,0,0,PUNCT,0,.,0,,
,0,1,0,ADP,1,Vedle,1,,
,0,0,0,NOUN,0,trhu,0,,
,0,0,1,ADJ,1,domácího,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,který,0,,
,0,0,0,PART,0,asi,0,,
,0,1,0,ADP,1,při,1,,
,0,0,0,ADV,0,všeobecně,0,,
,0,0,0,ADJ,0,samozásobitelské,0,,
,0,0,0,NOUN,0,povaze,0,,
,0,0,0,ADJ,0,české,0,,
,0,0,0,NOUN,0,společnosti,0,,
,0,0,0,ADJ,0,desátého,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,ADV,0,příliš,0,,
,0,0,0,ADJ,0,velkého,0,,
,0,0,1,NOUN,1,obratu,1,0,c
,0,0,1,VERB,1,nedociloval,1,0,c
,0,0,0,PUNCT,0,",",0,,
,1,1,0,VERB,0,víme,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,českých,0,,
,0,0,0,NOUN,0,zemích,0,,
,0,0,0,ADV,0,již,0,,
,0,1,0,ADP,1,od,1,,
,0,0,0,DET,0,samého,0,,
,0,0,0,NOUN,0,počátku,0,,
,0,0,0,DET,0,tohoto,0,,
,0,0,0,NOUN,0,věku,0,,
,0,0,1,ADP,1,o,1,,
,0,0,0,NOUN,0,přítomnosti,0,,
,0,0,0,ADJ,0,dálkového,0,,
,0,0,0,NOUN,0,obchodu,0,,
,0,0,0,ADJ,0,mezinárodního,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PRON,0,Mě,0,,
,0,0,0,PART,0,ovšem,0,,
,0,0,0,ADV,0,mnohem,0,,
,0,0,0,ADV,0,víc,0,,
,0,0,1,VERB,1,znervóznila,1,0,x
,0,0,0,NOUN,0,představa,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,jak,0,,
,0,0,0,PRON,0,si,0,,
,0,0,0,VERB,0,suším,0,,
,0,0,0,NOUN,0,vlasy,0,,
,0,0,0,ADP,0,nad,0,,
,0,0,0,NOUN,0,ohněm,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADP,1,Vedle,1,,
,0,0,0,NOUN,0,stůčků,0,,
,0,0,0,NOUN,0,hedvábí,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,ingotů,0,,
,0,1,0,ADP,1,z,1,,
,0,0,0,ADJ,0,různých,0,,
,0,0,0,NOUN,0,kovů,0,,
,0,0,0,ADJ,0,standardní,0,,
,0,0,0,NOUN,0,váhy,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,AUX,0,byly,0,,
,0,0,0,ADV,0,především,0,,
,0,0,0,ADJ,0,pověstné,0,,
,0,0,1,NOUN,1,šátečky,1,0,n
,0,0,0,PUNCT,0,",",0,,
,0,0,1,ADP,1,o,1,,
,0,0,0,PRON,0,nichž,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,zmiňuje,0,,
,0,0,0,NOUN,0,emisar,0,,
,0,0,0,ADJ,0,córdobského,0,,
,0,0,0,NOUN,0,chalífátu,0,,
,0,0,0,PROPN,0,Ibráhím,0,,
,0,0,0,PROPN,0,ibn,0,,
,0,0,0,PROPN,0,Ja’kúb,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,DET,0,který,0,,
,0,0,0,VERB,0,navštívil,0,,
,0,0,0,ADJ,0,české,0,,
,0,0,0,NOUN,0,země,0,,
,0,0,0,ADV,0,někdy,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,ADJ,0,šedesátých,0,,
,0,0,0,NOUN,0,letech,0,,
,0,0,0,ADJ,0,desátého,0,,
,0,0,0,NOUN,0,století,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,snažil,0,,
,0,1,0,VERB,1,skrýt,1,1,c
,0,0,0,NOUN,0,paniku,0,,
,0,0,0,CCONJ,0,a,0,,
,0,1,0,ADP,1,s,1,,
,1,1,0,ADJ,0,předstíraným,0,,
,0,0,0,NOUN,0,klidem,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,VERB,0,díval,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,jak,0,,
,0,0,0,ADJ,0,ledový,0,,
,0,0,0,ADJ,0,černý,0,,
,0,0,0,NOUN,0,proud,0,,
,0,0,0,VERB,0,unáší,0,,
,0,0,0,ADJ,0,nehybné,0,,
,0,0,0,ADJ,0,rybí,0,,
,0,0,0,NOUN,0,tělo,0,,
,0,0,0,ADV,0,kamsi,0,,
,0,0,0,ADP,0,k,0,,
,0,0,0,NOUN,0,pilířům,0,,
,0,0,0,ADJ,0,železničního,0,,
,0,0,0,NOUN,0,mostu,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,ADJ,1,Plavecký,1,1,n
,0,0,1,NOUN,1,přeborník,1,1,n
,0,0,0,NOUN,0,makak,0,,
,0,0,0,ADJ,0,jávský,0,,
,0,0,0,PUNCT,0,(,0,,
,0,0,0,X,0,Macaca,0,,
,0,0,0,X,0,fascicularis,0,,
,0,0,0,PUNCT,0,),0,,
,0,0,0,CCONJ,0,proto,0,,
,0,0,0,VERB,0,nemá,0,,
,1,1,0,ADJ,0,velkou,0,,
,0,0,0,NOUN,0,konkurenci,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,PROPN,0,Kyjově,0,,
,0,0,0,ADV,0,zas,0,,
,0,0,0,VERB,0,odpočívám,0,,
,0,0,0,CCONJ,0,teda,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,PRON,0,nikdo,0,,
,0,0,1,VERB,1,nechodí,1,1,x
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,ale,0,,
,0,0,0,PART,0,tož,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,AUX,0,je,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,ADV,0,tam,0,,
,0,0,0,PUNCT,0,.,0,,
,1,1,0,ADV,0,nadlúho,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,1,VERB,1,nechodí,1,1,x
,0,0,0,ADV,0,tam,0,,
,0,0,0,ADV,0,moc,0,,
,0,0,0,NOUN,0,lidí,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,PUNCT,0,?,0,,
,0,0,0,PROPN,0,Oskar,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,ADV,0,opatrně,0,,
,0,0,0,VERB,0,vyndal,0,,
,0,0,0,ADP,0,z,0,,
,0,0,0,NOUN,0,vany,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,zabalil,0,,
,0,0,0,PRON,0,ho,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,ADJ,0,mokré,0,,
,0,0,0,NOUN,0,utěrky,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,VERB,0,uložil,0,,
,0,0,0,ADP,0,do,0,,
,0,0,0,ADJ,0,igelitové,0,,
,0,0,0,NOUN,0,tašky,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,PUNCT,0,„,0,,
,0,0,1,ADJ,1,Dobrý,1,1,x
,0,0,0,NOUN,0,večer,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PUNCT,0,”,0,,
,0,0,0,VERB,0,promluvil,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,NOUN,0,Obyvatelé,0,,
,0,0,0,ADJ,0,nedalekého,0,,
,0,0,0,PROPN,0,Somálijska,0,,
,0,0,0,DET,0,tuto,0,,
,0,0,0,NOUN,0,možnost,0,,
,0,0,1,VERB,1,nemají,1,1,c
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,dyby,0,,
,0,0,0,AUX,0,bylo,0,,
,0,0,0,NOUN,0,teplo,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,ADV,0,sem,0,,
,0,0,0,VERB,0,měla,0,,
,0,0,0,ADJ,0,naplánované,0,,
,0,0,0,X,0,eee,0,,
,0,0,0,PART,0,no,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,no,0,,
,0,0,0,ADP,0,ve,0,,
,0,0,0,PROPN,0,Veselí,0,,
,0,0,0,NUM,0,jeden,0,,
,0,0,1,ADP,1,za,1,,
,0,0,0,ADJ,0,druhým,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,jakto,0,,
,0,0,0,PUNCT,0,?,0,,
